2022-08-21 15:43:56.0380 [INFO; Reactor.Server]  Loaded KSServerRuntime.Local.dll
2022-08-21 15:43:56.0761 [INFO; Root]  Loaded config.json
2022-08-21 15:43:56.0773 [INFO; Root]  Loaded config.GameScene.json
2022-08-21 15:43:56.0930 [INFO; Root]  KinematicSoup Technologies Inc.
2022-08-21 15:43:56.0930 [INFO; Root]  Reactor Server v0.10.0
2022-08-21 15:43:56.0930 [DEBUG; Root]  Could not open model file: model.bin. Compression will use the default model for sync transforms, and dynamic models for update transforms.
2022-08-21 15:43:56.0962 [INFO; Reactor.Server]  Missing API configuration. PlayerAPI features disabled.
2022-08-21 15:43:56.1192 [DEBUG; Root]  Loading Asset Scripts
2022-08-21 15:43:56.1262 [DEBUG; Root]  Loading Room Configs
2022-08-21 15:43:56.1372 [DEBUG; Root]  Initializing PhysX
2022-08-21 15:43:56.1785 [DEBUG; Root]  Loading PhysX geometry
2022-08-21 15:43:56.2057 [INFO; Root]  Loaded 8 geometries
2022-08-21 15:43:56.2069 [INFO; Root]  Loaded 3 geometries
2022-08-21 15:43:56.2069 [DEBUG; Root]  Loading entity prefabs
2022-08-21 15:43:56.2398 [INFO; Root]  Loaded 5 entity prefabs
2022-08-21 15:43:56.2398 [DEBUG; Root]  Loading entity instances
2022-08-21 15:43:56.2737 [DEBUG; Root]  Initializing scripts
2022-08-21 15:43:56.2927 [DEBUG; Root]  Room setup complete
2022-08-21 15:43:56.2930 [INFO; Reactor.ServerRoom]  Starting room 1
2022-08-21 15:43:56.2930 [INFO; Root]  Sending client updates every 2 frames
2022-08-21 15:43:56.2930 [INFO; Root]  Attempting to sync simulation time to match elapsed time.
2022-08-21 15:43:56.2947 [INFO; Root]  Opening TCP port 8000
2022-08-21 15:44:23.1323 [INFO; Root]  Client(id = 1, address = 10.6.167.21) connected
2022-08-21 15:44:23.1486 [DEBUG; Root]  Client(id = 1, address = 10.6.167.21) model validated
2022-08-21 15:44:23.2104 [DEBUG; Root]  Client(id = 1, address = 10.6.167.21) authenticated
2022-08-21 15:44:23.2358 [INFO; Root]  Player False joined
2022-08-21 15:44:25.6368 [INFO; Root]  Client(id = 2, address = 10.6.167.21) connected
2022-08-21 15:44:25.6538 [DEBUG; Root]  Client(id = 2, address = 10.6.167.21) model validated
2022-08-21 15:44:25.6688 [DEBUG; Root]  Client(id = 2, address = 10.6.167.21) authenticated
2022-08-21 15:44:25.6850 [INFO; Root]  Player False joined
2022-08-21 15:44:26.0741 [INFO; Root]  RPC RECEIVED True and 2
2022-08-21 15:44:26.0741 [INFO; Root]  HeheTrue
2022-08-21 15:44:27.0110 [INFO; Root]  RPC RECEIVED True and 1
2022-08-21 15:44:27.0110 [INFO; Root]  HeheTrue
2022-08-21 15:44:29.8425 [INFO; Root]  server received request to spawn = 0
2022-08-21 15:44:29.8677 [INFO; Root]  Reactor.ServerEntity
2022-08-21 15:44:29.8687 [INFO; Root]  Reactor.ServerEntity
2022-08-21 15:44:29.9047 [INFO; Root]  Shooter
2022-08-21 15:44:30.0121 [INFO; Root]  server received request to spawn = 0
2022-08-21 15:44:30.0137 [INFO; Root]  Reactor.ServerEntity
2022-08-21 15:44:30.0137 [INFO; Root]  Reactor.ServerEntity
2022-08-21 15:44:30.0137 [INFO; Root]  Reactor.ServerEntity
2022-08-21 15:44:30.0137 [INFO; Root]  Reactor.ServerEntity
2022-08-21 15:44:30.0277 [INFO; Root]  Shooter
2022-08-21 15:44:30.0277 [INFO; Root]  Shooter
2022-08-21 15:44:30.1470 [INFO; Root]  Hivemind
2022-08-21 15:44:30.1771 [INFO; Root]  server received request to spawn = 0
2022-08-21 15:44:30.1831 [INFO; Root]  Reactor.ServerEntity
2022-08-21 15:44:30.1831 [INFO; Root]  Reactor.ServerEntity
